GeneID	Length	X23908X10_20240412_LH00227_0067_A22KHYJLT3_S27_L003.resultsAligned.sortedByCoord.out.bam
100503519	5623	18
100503530	583	0
100503536	2946	2
100503538	1826	92
100503545	2994	3
100503549	1204	0
100503565	4892	0
100503572	2698	160
100503580	4789	0
100503582	1379	0
100503583	4572	6
100503584	3051	0
100503592	1937	0
100503594	6439	4
100503595	2904	0
100503600	2328	0
100503605	639	168
100503609	966	0
100503613	2116	38
100503619	950	1
100503620	12658	49
100503622	4442	1
100503630	2607	31
100503632	4880	114
100503636	1066	8
100503652	1518	3
100503659	4559	160
100503670	2025	1039
100503676	1174	6
100503690	1108	1
100503704	1531	16
100503710	420	2
100503727	648	0
100503733	1848	0
100503743	872	0
100503751	632	0
100503754	8859	6
100503759	3604	0
100503783	1048	0
100503790	1619	53
100503794	935	0
100503799	1522	201
100503802	2968	33
100503808	331	0
100503810	564	0
100503812	542	5
100503816	1241	0
100503823	2171	49
100503827	878	5
100503830	1705	4
100503831	2079	0
100503842	1911	16
100503849	1147	13
100503856	1587	0
100503859	1533	33
100503866	3397	15
100503868	979	7
100503869	964	7
100503872	2222	0
100503879	1184	0
100503882	1997	2
100503884	3814	89
100503890	1193	31
100503895	1093	0
100503901	3519	0
100503908	1352	0
100503915	2120	1
100503923	1063	0
100503924	424	3
100503949	1295	12
100503961	1221	1
100503962	936	1
100503964	4903	1
100503965	578	0
100503969	840	1
100503970	486	0
100503991	2785	9
100503992	932	0
100503999	3043	5
100504007	1395	21
100504014	797	0
100504018	7546	6
100504026	1340	0
100504029	956	21
100504049	2260	16
100504056	2370	6
100504061	5872	99
100504069	908	3
100504070	2565	0
100504089	1642	15
100504101	1089	0
100504104	642	2
100504112	1662	0
100504114	2764	197
100504116	1748	11
100504121	529	1
100504140	3016	125
100504141	7368	3
100504145	1989	0
100504154	552	21
100504156	1585	1
100504162	1274	0
100504164	1130	1
100504166	3850	63
100504169	3293	0
100504177	7397	1
100504178	2435	5
100504180	2649	0
100504183	1891	0
100504184	380	1
100504191	5404	5
100504200	710	0
100504202	2095	0
100504207	2648	2
100504221	12234	28
100504231	1766	8
100504232	694	0
100504234	5987	2
100504235	3401	1
100504239	867	8
100504249	518	2
100504255	1447	1
100504262	1661	7
100504263	8751	6
100504265	6220	1
100504267	3121	18
100504268	1394	0
100504283	2296	24
100504285	3048	4
100504291	969	20
100504292	1393	0
100504304	2494	6
100504308	2288	7
100504309	332	1
100504312	1115	0
100504323	1551	108
100504325	5640	86
100504333	1980	0
100504346	867	8
100504347	1973	1
100504350	2527	4
100504360	568	5
100504361	4779	2
100504375	2884	44
100504377	3997	0
100504399	3815	11
100504400	515	0
100504404	1043	1
100504412	1596	2
100504421	852	23
100504425	1983	16
100504429	1015	0
100504444	1469	0
100504446	1350	2
100504454	1002	0
100504455	19247	129
100504457	727	0
100504461	4640	0
100504464	2221	0
100504467	1549	15
100504474	674	0
100504477	521	3
100504486	2804	63
100504488	2362	3
100504491	3294	24
100504493	3597	0
100504501	936	7
100504512	2264	3
100504518	7104	3
100504525	886	0
100504539	1353	23
100504549	540	0
100504561	2448	0
100504568	1392	0
100504586	3440	0
100504589	3418	2
100504591	1082	0
100504594	1972	0
100504601	2384	16
100504608	895	4
100504616	2973	59
100504626	2619	114
100504628	546	3
100504632	572	80
100504637	1116	20
100504641	1043	1
100504642	1062	0
100504652	351	0
100504653	2106	1
100504661	1142	2
100504663	3451	61
100504675	373	2
100504687	1954	9
100504689	3989	0
100504692	2475	0
100504701	2088	0
100504703	329	2
100504710	1380	1
100504714	1728	5
100504715	6856	79
100504717	1912	3
100504720	2554	16
100504727	3685	33
100504728	2639	0
100504733	1752	0
100504734	2333	20
100504740	1535	0
100505025	1818	2
100505034	18025	9
100505096	427	0
100505386	2397	0
100505397	3949	21
100515	6832	189
100526460	86	0
100526461	98	2
100526462	98	0
100526463	91	3
100526464	82	2
100526465	91	0
100526466	83	3
100526467	91	3
100526468	92	0
100526469	67	62
100526470	83	0
100526471	65	0
100526472	89	0
100526473	80	0
100526474	85	0
100526475	60	0
100526476	64	0
100526477	79	0
100526478	84	1
100526479	64	0
100526480	87	0
100526481	84	2
100526482	84	0
100526483	87	0
100526485	87	0
100526486	90	2
100526488	88	0
100526489	87	0
100526490	90	2
100526491	87	0
100526492	88	0
100526494	87	3
100526495	87	0
100526496	87	1
100526497	89	1
100526498	74	0
100526499	84	0
100526500	87	0
100526501	64	2
100526502	87	0
100526504	65	0
100526505	88	1
100526506	92	3
100526507	71	0
100526508	104	0
100526509	63	0
100526510	90	0
100526511	79	4
100526512	80	2
100526513	49	0
100526514	82	0
100526515	82	0
100526516	81	0
100526517	84	1
100526518	87	0
100526519	89	0
100526520	87	0
100526521	69	0
100526524	94	0
100526525	96	3
100526526	87	1
100526527	68	3
100526528	83	0
100526529	87	1
100526530	65	0
100526531	80	0
100526532	84	2
100526533	85	1
100526534	64	0
100526535	87	5
100526536	87	0
100526538	87	3
100526539	83	0
100526540	87	24
100526541	66	1
100526542	76	0
100526543	80	1
100526544	69	0
100526545	105	0
100526546	79	5
100526547	85	0
100526548	90	0
100526549	89	0
100526550	86	0
100526552	87	2
100526553	83	2
100526554	83	4
100526555	56	0
100526556	76	0
100526557	67	1
100526558	63	0
100526559	67	0
100526560	88	1
100526561	86	0
100526562	85	0
100526796	1223	0
100529074	105	0
100529075	68	5
100529076	45	3
100529077	55	1
100529079	2178	16
100529082	1427	4
100532	4110	225
100532730	872	9
100534273	7748	6
100534279	3099	5
100534287	19269	119
100534296	3016	8
100534633	460	2
100535	1735	0
100554	2122	9
100559	1894	0
100561	8202	198
100568458	2999	0
100568459	154	13
100579137	777	0
100579147	2696	1
100579149	387	0
100579151	674	0
100604	7569	251
100608	2039	52
100609	3325	33
100616095	1483	14
100628567	75	1
100628568	71	0
100628570	69	0
100628571	92	14
100628572	75	0
100628573	92	0
100628574	80	3
100628575	90	1
100628576	59	0
100628577	82	3
100628578	74	0
100628580	79	0
100628581	94	0
100628582	81	0
100628583	85	6
100628586	60	0
100628589	67	0
100628590	78	0
100628591	76	4
100628592	81	0
100628593	79	0
100628594	86	0
100628595	77	0
100628596	71	0
100628597	84	0
100628598	78	3
100628599	84	0
100628600	93	0
100628601	71	0
100628602	77	0
100628603	78	0
100628604	79	0
100628605	76	0
100628606	73	0
100628607	74	0
100628608	68	0
100628609	55	0
100628610	83	0
100628611	88	1
100628612	82	0
100628613	57	0
100628614	83	3
100628615	64	0
100628616	85	0
100628618	73	1
100628619	61	0
100628620	89	0
100628621	59	0
100628622	66	0
100628623	100	0
100628624	83	1
100628625	64	0
100628627	87	0
100628628	63	0
100628629	74	0
100628630	72	1
100637	3345	29
100642166	1551	52
100647	2036	1
100653389	1264	3
100678	3922	69
100683	14468	1027
100689	2339	2
100689703	2821	21
100702	4853	20
100705	10154	123
100710	7632	741
100715	5754	241
100727	3073	0
100732	2736	125
100736249	798	0
100737	21648	375
100740	1173	8
100756	4643	92
100763	5033	432
100764	1668	14
100775172	301	0
100775173	309	0
100775174	294	0
100775175	294	0
100775176	294	0
100775177	294	0
100846986	394	1
100846987	650	0
100855	5900	395
100859931	3835	0
100859962	522	8
100861471	121	0
100861472	121	0
100861473	121	0
100861474	121	0
100861475	121	0
100861477	121	0
100861478	121	0
100861479	121	0
100861480	121	0
100861481	121	0
100861482	121	0
100861483	121	0
100861484	121	0
100861486	121	0
100861487	121	0
100861488	121	0
100861489	121	0
100861490	121	0
100861491	121	0
100861492	121	0
100861493	121	0
100861494	121	0
100861495	121	0
100861496	121	0
100861497	121	0
100861498	121	0
100861499	121	0
100861500	121	0
100861501	121	0
100861502	121	0
100861503	121	0
100861570	71	9
100861571	72	2
100861572	71	11
100861598	1373	4
100861615	1991	40
100861618	658	4
100861623	833	0
100861640	889	0
100861647	1594	0
100861651	3056	1
100861655	1634	0
100861663	2859	0
100861667	684	0
100861668	19301	222
100861673	1806	0
100861679	3764	0
100861686	2867	0
100861691	874	0
100861698	2284	7
100861702	1222	0
100861708	2660	0
100861719	1747	0
100861730	504	0
100861743	684	0
100861744	349	0
100861749	3939	0
100861753	1790	4
100861755	1167	0
100861756	504	0
100861794	1073	0
100861814	1531	0
100861817	1215	0
100861821	684	0
100861839	832	0
100861851	729	4
100861861	2966	0
100861869	576	0
100861870	3739	5
100861879	1551	0
100861880	1217	0
100861891	1217	0
100861899	795	0
100861901	1246	0
100861906	669	0
100861908	1863	0
100861909	1039	0
100861913	4617	0
100861966	1904	0
100861973	669	0
100861977	2398	23
100861987	1958	0
100861998	7115	9
100862015	1240	0
100862025	669	0
100862042	795	0
100862059	1342	0
100862066	7834	35
100862067	1841	0
100862072	6667	90
100862075	1295	0
100862085	17991	70
100862088	1014	0
100862115	1512	0
100862118	974	0
100862126	398	0
100862177	2675	13
100862179	937	0
100862180	1467	0
100862192	1610	0
100862202	1566	0
100862203	2007	40
100862206	927	1
100862223	472	9
100862242	866	1
100862245	1770	0
100862247	3913	11
100862261	6798	25
100862268	1836	51
100862274	1893	0
100862314	1291	0
100862323	1811	0
100862326	504	0
100862329	1921	1
100862345	795	0
100862348	975	0
100862349	2982	83
100862359	804	18
100862360	684	0
100862365	1580	0
100862366	795	0
100862368	2007	0
100862369	1956	0
100862371	684	0
100862375	3032	87
100862383	1580	0
100862388	2995	0
100862389	1984	0
100862394	1580	0
100862398	1580	0
100873092	1944	1
100873094	1404	0
100885823	61	0
100885824	49	0
100885825	60	0
100885826	60	0
100885827	81	0
100885828	60	1
100885829	57	0
100885830	51	0
100885831	61	1
100885832	56	0
100885833	63	0
100885834	60	1
100885835	70	2
100885836	60	0
100885837	61	2
100885838	80	0
100885839	60	0
100885840	60	0
100885841	60	1
100885842	61	0
100885843	88	12
100885844	89	0
100885845	69	1
100900	839	12
100910	7409	118
100929	7467	79
100952	3871	57
100972	2285	222
100978	3819	203
100986	24765	1468
100996932	2666	0
100996933	4916	0
101023	2836	115
101055632	120	0
101055656	24118	230
101055663	1086	0
101055670	3741	2
101055671	2991	2
101055672	2791	0
101055676	1389	1
101055693	1295	0
101055711	582	8
101055721	917	13
101055731	1812	33
101055744	377	1
101055745	1319	0
101055749	451	0
101055754	2876	21
101055758	3849	0
101055766	120	0
101055769	1280	0
101055773	120	0
101055782	415	0
101055798	4356	0
101055806	2081	0
101055813	635	1
101055840	3366	4
101055841	721	0
101055843	1016	0
101055854	420	2
101055862	737	0
101055863	1240	0
101055864	1517	0
101055902	549	0
101055907	3714	49
101055909	483	8
101055912	1231	0
101055915	1015	31
101055939	4903	2
101055951	1599	0
101055956	691	0
101055983	6995	0
101055987	1462	0
101055992	1035	14
101055993	315	0
101056014	1409	0
101056015	3108	551
101056017	2437	3
101056029	727	33
101056032	4047	24
101056047	4726	8
101056061	600	29
101056065	4534	0
101056072	4227	4
101056073	2989	2
101056075	400	0
101056084	4461	7
101056100	795	2
101056136	1437	0
101056138	2040	0
101056149	1091	2
101056159	2171	0
101056169	468	0
101056178	908	0
101056194	567	1
101056204	847	0
101056205	3574	8
101056210	567	2
101056219	1584	7
101056225	2343	2
101056229	353	0
101056232	2721	3
101056236	1099	0
101056241	1498	5
101056408	1811	4
101095	6278	117
101100	4015	40
101113	3003	49
101118	4917	175
101122	1277	22
101142	2299	38
101148	4141	219
101185	3003	82
101187	5695	148
101197	2761	42
101202	2772	1
101202683	727	0
101202684	1684	1
101206	2249	90
101214	2708	539
101240	2637	48
101243624	1671	2
101314	1095	207
101320	2924	2
101351	7875	189
101358	4219	124
101359	4417	6
101401	8974	594
101434	1391	0
101437	3653	60
101447999	1965	4
101471	6336	340
101476	5280	725
101488	5293	87
101488143	630	54
101488212	3964	0
101489	2967	131
101490	5522	617
101497	7083	316
101502	2007	51
101513	2644	47
101521	2373	0
101533	1582	19
101540	3861	41
101543	2053	40
101544	2045	6
101565	5108	230
101568	2998	68
101592	3655	100
101602	2200	2
101604	3406	15
101612	2334	44
101613	4570	0
101631	2662	16
101669761	961	18
101685	5226	179
101694	3979	601
101700	2393	39
101706	8520	797
101739	3938	666
101744	5363	0
101772	5497	42
101786	2065	0
101809	5950	401
101831	1788	15
101835	3411	8
101861	3249	269
101867	3186	66
101869	3773	98
101883	1186	19
101943	4472	529
101966	1065	57
101985	2435	23
101994	3980	169
102015	6830	315
102022	1964	0
102032	1414	52
102058	7407	173
102060	1734	42
102075	6631	11
102093	9205	230
102098	7112	118
102103	14950	329
102115	1438	9
102122	2433	110
102124	2075	17
102132	1856	1
102141	3986	398
102162	3177	72
102182	3481	103
102193	3137	76
102209	1790	40
102216269	469	0
102216272	990	30
102238433	5102	0
102247	5643	228
102278	2489	17
102294	2898	28
102308570	1150	1
102323	3081	86
102334	17249	596
102339	2983	147
102371	2283	18
102414	3738	98
102423	10651	186
102436	4420	4823
102442	12547	953
102443350	3246	35
102443351	5115	0
102448	4914	14
102462	899	61
102465114	69	0
102465148	105	0
102465149	103	1
102465150	117	0
102465169	97	0
102465170	80	0
102465171	130	9
102465172	109	1
102465173	119	0
102465174	125	0
102465175	84	0
102465176	81	0
102465177	101	0
102465178	120	0
102465179	99	4
102465180	116	2
102465181	113	11
102465182	106	0
102465183	102	0
102465184	101	0
102465185	126	2
102465186	101	0
102465187	75	0
102465188	86	0
102465189	82	0
102465190	102	0
102465191	106	0
102465192	120	0
102465193	111	0
102465194	107	12
102465195	95	0
102465196	131	0
102465197	114	0
102465198	122	0
102465199	115	0
102465200	87	0
102465201	116	0
102465202	61	0
102465203	104	0
102465204	108	6
102465205	75	0
102465206	99	0
102465207	129	0
102465208	104	2
102465209	94	0
102465210	99	0
102465211	91	1
102465212	78	0
102465213	93	2
102465214	102	13
102465215	109	0
102465216	129	1
102465217	94	0
102465218	113	3
102465219	120	0
102465220	101	1
102465221	104	0
102465222	108	0
102465223	97	0
102465224	110	0
102465225	82	2
102465226	117	0
102465227	115	0
102465228	102	0
102465229	77	0
102465230	110	4
102465258	110	27
102465309	110	0
102465310	110	0
102465311	110	4
102465540	62	1
102465541	77	0
102465542	60	0
102465543	62	0
102465544	64	0
102465545	70	1
102465546	58	0
102465547	71	0
102465548	62	0
102465549	66	0
102465550	70	0
102465551	69	0
102465552	63	0
102465553	61	0
102465554	71	4
102465555	80	0
102465556	66	0
102465557	70	0
102465558	68	0
102465559	71	0
102465560	67	0
102465561	68	0
102465562	58	0
102465563	62	1
102465564	64	0
102465565	54	0
102465566	75	0
102465567	59	0
102465568	61	1
102465569	96	0
102465570	68	0
102465571	69	1
102465572	68	0
102465573	73	0
102465574	75	2
102465575	68	0
102465576	60	0
102465577	62	0
102465578	73	0
102465579	61	0
102465580	67	0
102465581	59	0
102465582	64	0
102465583	88	0
102465584	68	0
102465585	61	0
102465586	67	0
102465587	64	0
102465588	78	0
102465589	61	0
102465590	64	0
102465591	57	0
102465592	56	0
102465593	68	0
102465594	64	0
102465595	61	0
102465596	73	0
102465597	59	0
102465598	65	0
102465599	109	1
102465600	65	1
102465601	73	0
102465602	61	0
102465603	71	0
102465604	61	1
102465605	79	0
102465606	80	0
102465607	66	0
102465608	69	0
102465609	70	0
102465610	63	0
102465611	73	0
102465612	64	0
102465613	72	2
102465614	64	0
102465615	72	1
102465616	85	0
102465617	70	0
102465618	63	0
102465619	61	0
102465620	74	8
102465621	72	2
102465622	64	0
102465623	60	1
102465624	65	1
102465625	79	0
102465626	82	0
102465627	65	0
102465628	65	0
102465629	85	1
102465630	63	0
102465631	58	1
102465632	72	1
102465633	66	0
102465634	64	0
102465635	60	0
102465636	73	0
102465637	65	1
102465638	59	0
102465639	59	0
102465640	58	0
102465641	59	0
102465642	137	0
102465643	66	0
102465644	89	1
102465645	61	0
102465646	63	0
102465647	74	0
102465648	86	0
102465649	69	0
102465650	64	2
102465651	63	0
102465652	82	0
102465653	64	0
102465654	69	0
102465655	67	0
102465656	92	0
102465657	60	0
102465658	66	0
102465659	70	0
102465660	68	0
102465661	62	4
102465662	68	0
102465663	60	0
102465664	60	0
102465670	64	0
102465671	70	2
102465672	61	0
102465673	59	0
102465697	54	0
102465698	61	4
102465699	57	0
102465700	61	0
102465701	62	0
102465702	54	0
102465703	60	0
102465704	75	0
102465705	69	0
102465706	60	8
102465707	59	7
102465708	39	0
102465709	53	0
102465710	61	0
102465711	74	0
102465712	52	1
102465713	60	1
102465714	43	0
102465715	57	0
102465716	79	0
102465755	54	0
102465756	59	3
102465757	56	0
102465758	59	6
102465759	64	2
102465760	56	6
102465761	61	0
102465762	70	0
102465763	62	0
102465764	57	0
102465765	58	3
102465766	61	0
102465767	61	0
102465768	61	3
102465769	63	0
102465770	59	0
102465771	58	2
102465772	58	0
102465773	62	0
102465774	58	0
102465775	58	1
102465776	62	0
102465777	65	0
102465778	58	7
102465779	67	0
102465780	71	0
102465781	54	0
102465782	61	0
102465783	72	1
102465784	61	0
102465785	69	0
102465786	60	0
102465787	58	0
102465788	57	2
102465789	58	0
102465790	60	1
102465791	56	0
102465792	59	5
102465883	136	0
102465884	139	0
102465885	137	0
102465886	117	4
102465887	129	0
102465888	119	0
102465889	137	0
102465890	127	0
102465891	125	0
102465892	111	0
102465893	107	0
102465894	89	0
102465895	147	14
102465896	139	0
102465897	107	0
102465898	117	0
102465899	97	0
102465900	131	0
102465901	129	0
102465902	119	0
102465903	107	0
102465904	129	4
102465905	139	0
102465959	123	268
102465961	121	0
102465962	107	3
102465963	110	0
102465964	113	3
102465968	110	0
102465979	69	0
102465980	65	0
102465981	75	0
102465982	55	2
102465983	64	0
102465984	63	0
102465987	51	0
102465989	63	2
102465990	57	0
102465996	121	2
102465997	129	0
102466147	91	0
102466151	105	0
102466152	104	0
102466153	101	2
102466154	109	2
102466155	107	0
102466156	102	1
102466157	80	0
102466158	91	0
102466159	100	4
102466172	108	3
102466206	88	2
102466207	69	0
102466208	63	0
102466209	65	0
102466210	74	2
102466211	58	0
102466212	64	0
102466213	91	0
102466214	64	3
102466215	62	1
102466216	67	3
102466217	81	0
102466218	62	1
102466219	68	7
102466220	62	0
102466221	70	0
102466228	59	0
102466229	54	0
102466236	57	0
102466237	55	0
102466238	64	0
102466239	58	0
102466240	62	0
102466241	52	0
102466254	136	0
102466255	117	0
102466256	139	0
102466257	111	0
102466258	136	1
102466272	63	0
102466619	129	0
102466620	117	0
102466627	98	1
102466628	117	1
102466629	104	0
102466630	128	1
102466631	97	0
102466632	116	0
102466633	81	0
102466634	114	0
102466635	93	0
102466636	102	0
102466637	108	0
102466638	81	0
102466639	105	3
102466640	82	0
